source,oritext,seg,postag,wordNumDiff,charNumDiff,postagEditDistance,lastPosComb,lastPosEqual,firstPosComb,firstPosEqual,lastWordInTimian,lastTwoWordsInTimian,lastPostagInTimian,timeCombination,firstWordInSecondPart,containCuewordsMain,label
2003-北京,在此期间，能源生产与消费结构的变化为	1995年，煤炭生产量所占比重低于其消费量所占比重,在 此 期间 ， 能源 生产 与 消费 结构 的 变化 为 1995年 ， 煤炭 生产量 所 占 比重 低于 其 消费量 所 占 比重,P PN time PU NN NN CC NN NN DEG NN VC time PU NN NN MSP VV NN VV PN NN MSP VV NN,10,14,11,time/NN,False,time/NN,False,为,变化/为,VC,True/False,煤炭,None,n
2003-北京,在此期间，能源生产与消费结构的变化为	1994年，石油生产量和消费量所占比重相近,在 此 期间 ， 能源 生产 与 消费 结构 的 变化 为 1994年 ， 石油 生产量 和 消费量 所 占 比重 相近,P PN time PU NN NN CC NN NN DEG NN VC time PU NN NN CC NN MSP VV NN VV,7,10,8,time/VV,False,time/NN,False,为,变化/为,VC,True/False,石油,None,n
2003-北京,我国目前	因消费量少于生产量，原油可以大量出口,我国 目前 因 消费量 少于 生产量 ， 原油 可以 大量 出口,NR time P NN VV NN PU NN VV CD NN,0,1,2,NN/NN,True,P/NN,False,目前,我国/目前,time,False/False,原油,因果,n
2006-北京,三个观测点中	0－1km之间，①的水温变化比②大,三 个 观测点 中 0－1km 之间 ， ① 的 水温 变化 比 ② 大,CD M NN LC num LC PU NN DEG NN NN P NN VA,5,2,7,LC/VA,False,num/NN,False,中,观测点/中,LC,False/False,①,趋势,n
2006-北京,不够合理的治理土壤退化的措施是	东北平原开荒、焚烧秸秆，加速有机质分解,不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 开荒 、 焚烧 秸秆 ， 加速 有机质 分解,AD VA VA DEC NN NN VV DEC NN VC loc VV PU NN NN PU VV NR VV,2,4,4,NN/VV,False,loc/VV,False,是,措施/是,VC,False/False,加速,None,y
2006-北京,不够合理的治理土壤退化的措施是	黄土高原保塬、护坡、固沟，防治水土流失,不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 保塬 、 护坡 、 固沟 ， 防治 水土流失,AD VA VA DEC NN NN VV DEC NN VC loc NN PU NN PU NN PU VV NN,4,6,5,NN/NN,True,loc/VV,False,是,措施/是,VC,False/False,防治,None,y
2006-北京,不够合理的治理土壤退化的措施是	黄淮海平原实施排灌，调控土壤盐分,不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 实施 排灌 ， 调控 土壤 盐分,AD VA VA DEC NN NN VV DEC NN VC loc VV NN PU NN NN NN,0,3,2,NN/NN,True,loc/NN,False,是,措施/是,VC,False/False,调控,None,y
2006-北京,不够合理的治理土壤退化的措施是	江南丘陵施用石灰，中和土壤酸度,不 够 合理 的 治理 土壤 退化 的 措施 是 江南丘陵 施用 石灰 ， 中和 土壤 酸度,AD VA VA DEC NN NN VV DEC NN VC loc VV NN PU NR NN NN,0,2,2,NN/NN,True,loc/NR,False,是,措施/是,VC,False/False,中和,None,y
2007-北京,当火炬传递到	①地时，当地正午太阳高度为全年最大,当 火炬 传递 到 ①地 时 ， 当地 正午太阳高度 为 全年 最 大,P NN VV VV loc LC PU NN term VC NN AD VA,4,10,6,LC/VA,False,loc/NN,False,到,传递/到,VV,False/False,当地,None,n
2007-北京,当火炬传递到	③地时，当地黑夜比白昼长,当 火炬 传递 到 ③地 时 ， 当地 黑夜 比 白昼 长,P NN VV VV loc LC PU NN NN P NN VA,3,5,5,LC/VA,False,loc/NN,False,到,传递/到,VV,False/False,当地,None,n
2007-北京,当火炬传递到	④地时，当地正值多雨季节,当 火炬 传递 到 ④地 时 ， 当地 正值 多雨 季节,P NN VV VV loc LC PU NN VV JJ NN,2,5,4,LC/NN,False,loc/NN,False,到,传递/到,VV,False/False,当地,None,n
2007-北京,当火炬传递到	⑤地时，当地正值春暖花开季节,当 火炬 传递 到 ⑤地 时 ， 当地 正值 春暖 花开 季节,P NN VV VV loc LC PU NN VV JJ JJ NN,3,7,5,LC/NN,False,loc/NN,False,到,传递/到,VV,False/False,当地,None,n
2008-北京,该地区成为著名旅游地的优势在于	地质地貌景观独特，具有较高的游览价值,该 地区 成为 著名 旅游地 的 优势 在于 地质 地貌 景观 独特 ， 具有 较 高 的 游览 价值,DT NN VV JJ NN DEG NN VV NN NN NN VA PU VV AD VA DEC NN NN,2,1,5,VA/NN,False,NN/VV,False,在于,优势/在于,VV,False/False,具有,None,y
2008-北京,该地区成为著名旅游地的优势在于	水陆交通通达性好，旅游地吸引半径大,该 地区 成为 著名 旅游地 的 优势 在于 水陆 交通 通达性 好 ， 旅游地 吸引半径 大,DT NN VV JJ NN DEG NN VV NN NN NN VA PU NN NN JJ,1,0,2,VA/JJ,False,NN/NN,True,在于,优势/在于,VV,False/False,旅游地,None,y
2009-北京,该海域沿岸	存在上升流，为热带雨林气候,该 海域 沿岸 存在 上升流 ， 为 热带雨林气候,DT NN NN VV term PU VC term,0,2,1,term/term,True,VV/VC,False,沿岸,海域/沿岸,NN,False/False,为,None,y
2009-北京,该海域沿岸	有暖流经过，为热带草原气候,该 海域 沿岸 有 暖流 经过 ， 为 热带草原气候,DT NN NN VE term VV PU VC term,1,2,2,VV/term,False,VE/VC,False,沿岸,海域/沿岸,NN,False/False,为,None,y
2009-北京,该海域沿岸	有寒流经过，为热带沙漠气候,该 海域 沿岸 有 寒流 经过 ， 为 热带沙漠气候,DT NN NN VE term VV PU VC term,1,2,2,VV/term,False,VE/VC,False,沿岸,海域/沿岸,NN,False/False,为,None,y
2009-北京,该海域沿岸	盛行东南风，为热带季风气候,该 海域 沿岸 盛行 东南风 ， 为 热带季风气候,DT NN NN VV term PU VC term,0,2,1,term/term,True,VV/VC,False,沿岸,海域/沿岸,NN,False/False,为,None,y
2009-北京,岛内最大零售商业点位于甲村，主要形成原因是该村	地形平坦，交通便利,岛内 最 大 零售 商业点 位于 甲村 ， 主要 形成 原因 是 该 村 地形 平坦 ， 交通 便利,NN AD JJ NN NN VV loc PU AD VV NN VC DT NN NN VA PU NN VA,0,0,0,VA/VA,True,NN/NN,True,村,该/村,NN,False/False,交通,None,y
2009-北京,在海岛开发的过程中，该岛	河流入海口处地势开阔，适宜建设深水港,在 海岛 开发 的 过程 中 ， 该 岛 河流 入海口 处 地势 开阔 ， 适宜 建设 深水港,P NN VV DEC NN LC PU DT NN NN NN NN NN VA PU VV VV NN,2,3,4,VA/NN,False,NN/VV,False,岛,该/岛,NN,False/False,适宜,因果,y
2010-北京,图上标出的经纬网格区中	随地球自转，③的角速度比④小,图 上 标出 的 经纬网 格区 中 随 地球 自转 ， ③ 的 角速度 比 ④ 小,NN LC VV DEC term NN LC P NN term PU NN DEG NN P NN VA,3,3,4,term/VA,False,P/NN,False,中,格区/中,LC,False/False,③,趋势,n
2010-北京,图上标出的经纬网格区中	从春分到夏至，①比④的昼长变化幅度大,图 上 标出 的 经纬网 格区 中 从春分到夏至 ， ① 比 ④ 的 昼长 变化 幅度 大,NN LC VV DEC term NN LC time PU NN P NN DEG term NN NN VA,7,5,8,time/VA,False,time/NN,False,中,格区/中,LC,True/False,①,趋势,n
2010-北京,图上标出的经纬网格区中	从夏至到秋分，②比⑤的正午太阳高度角变化幅度大,图 上 标出 的 经纬网 格区 中 从夏至到秋分 ， ② 比 ⑤ 的 正午太阳高度角 变化 幅度 大,NN LC VV DEC term NN LC time PU NN P NN DEG term NN NN VA,7,10,8,time/VA,False,time/NN,False,中,格区/中,LC,True/False,②,趋势,n
2010-北京,由08时到20时，图中	①地风向偏北，风力逐渐减弱,由08时到20时 ， 图 中 ①地 风向 偏北 ， 风力 逐渐 减弱,time PU NN LC loc term VA PU NN AD VV,0,0,3,VA/VV,False,loc/NN,False,中,图/中,LC,False/False,风力,趋势,y
2010-北京,由08时到20时，图中	②地受高压脊控制，天气持续晴朗,由08时到20时 ， 图 中 ②地 受 高压脊 控制 ， 天气 持续 晴朗,time PU NN LC loc VV term NN PU NN VV VV,1,2,3,NN/VV,False,loc/NN,False,中,图/中,LC,False/False,天气,None,y
2010-北京,根据图中信息可以判断	1963年时湖底东南高，西北低,根据 图 中 信息 可以 判断 1963年 时 湖底 东南 高 ， 西北 低,P NN LC NN VV VV time LC NN NN VA PU NN VA,3,8,3,VA/VA,True,time/NN,False,判断,可以/判断,VV,True/False,西北,None,n
2011-北京,图中	河流③处左岸侵蚀，右岸堆积,图 中 河流 ③处 左岸 侵蚀 ， 右岸 堆积,NN LC NN NN NN term PU NN term,2,4,2,term/term,True,NN/NN,True,中,图/中,LC,False/False,右岸,None,y
2011-北京,该图的制作与应用借助于	遥感技术获取道路网信息，测定监测点分布,该 图 的 制作 与 应用 借助 于 遥感技术 获取 道路网 信息 ， 测定 监测点 分布,DT NN DEG NN CC NN VV P term VV NN NN PU VV NN NN,1,4,1,NN/NN,True,term/VV,False,于,借助/于,P,False/False,测定,None,y
2011-北京,该图的制作与应用借助于	全球定位系统确定事故的位置，预测交通流量,该 图 的 制作 与 应用 借助 于 全球定位系统 确定 事故 的 位置 ， 预测 交通 流量,DT NN DEG NN CC NN VV P term VV NN DEG NN PU VV NN NN,2,7,2,NN/NN,True,term/VV,False,于,借助/于,P,False/False,预测,None,y
2011-北京,该图的制作与应用借助于	地理信息系统查询事故频次，分析出警最优路径,该 图 的 制作 与 应用 借助 于 地理信息系统 查询 事故 频次 ， 分析 出警 最优 路径,DT NN DEG NN CC NN VV P term VV NN NN PU VV VV JJ NN,0,4,2,NN/NN,True,term/VV,False,于,借助/于,P,False/False,分析,None,y
2011-北京,该图的制作与应用借助于	数字地球技术，实现道路与监测点的互换,该 图 的 制作 与 应用 借助 于 数字地球技术 ， 实现 道路 与 监测点 的 互换,DT NN DEG NN CC NN VV P term PU VV NN CC NN DEG NN,5,5,6,term/NN,False,term/VV,False,于,借助/于,P,False/False,实现,None,n
2011年北京市西城区高三第一学期期末考试,若此图表示亚洲东部夏季季风环流，则	甲处是海洋，乙处是陆地,若 此 图 表示 亚洲东部 夏季 季风环流 ， 则 甲处 是 海洋 ， 乙处 是 陆地,CS DT NN VV loc time term PU AD NN VC NN PU NN VC NN,0,0,0,NN/NN,True,NN/NN,True,则,，/则,AD,False/False,乙处,None,y
2011年北京市西城区高三第一学期期末考试,图示两区域	地势平坦，有相同的农业地域类型,图示 两 区域 地势 平坦 ， 有 相同 的 农业地域类型,VV CD NN NN VA PU VE VA DEC term,2,6,3,VA/term,False,NN/VE,False,区域,两/区域,NN,False/False,有,None,y
2011年北京市西城区高三第一学期期末考试,图示两区域	河流以雨水补给为主，流量稳定,图示 两 区域 河流 以 雨水 补给 为主 ， 流量 稳定,VV CD NN NN P NN NN VV PU NN VA,3,5,4,VV/VA,False,NN/NN,True,区域,两/区域,NN,False/False,流量,None,y
2011年北京市西城区高三第一学期期末考试,图示两区域	地处板块交界处，多火山、地震,图示 两 区域 地处 板块 交界处 ， 多 火山 、 地震,VV CD NN VV NN NN PU JJ term PU term,1,1,4,NN/term,False,VV/JJ,False,区域,两/区域,NN,False/False,多,None,y
2011年北京市西城区高三第一学期期末考试,根据左图中等温线分布特点可知，该海区	在北半球，A处有暖流经过,根据 左图 中 等温线 分布 特点 可知 ， 该 海区 在 北半球 ， A处 有 暖流 经过,P NN LC term NN NN VA PU DT NN VV term PU NN VE term VV,2,3,3,term/VV,False,VV/NN,False,海区,该/海区,NN,False/False,A处,None,y
2011年北京市西城区高三第一学期期末考试,根据左图中等温线分布特点可知，该海区	在北半球，A处有寒流经过,根据 左图 中 等温线 分布 特点 可知 ， 该 海区 在 北半球 ， A处 有 寒流 经过,P NN LC term NN NN VA PU DT NN VV term PU NN VE term VV,2,3,3,term/VV,False,VV/NN,False,海区,该/海区,NN,False/False,A处,None,y
2011年北京市西城区高三第一学期期末考试,根据左图中等温线分布特点可知，该海区	在南半球，A处有暖流经过,根据 左图 中 等温线 分布 特点 可知 ， 该 海区 在 南半球 ， A处 有 暖流 经过,P NN LC term NN NN VA PU DT NN VV term PU NN VE term VV,2,3,3,term/VV,False,VV/NN,False,海区,该/海区,NN,False/False,A处,None,y
2011年北京市西城区高三第一学期期末考试,根据左图中等温线分布特点可知，该海区	在南半球，A处有寒流经过,根据 左图 中 等温线 分布 特点 可知 ， 该 海区 在 南半球 ， A处 有 寒流 经过,P NN LC term NN NN VA PU DT NN VV term PU NN VE term VV,2,3,3,term/VV,False,VV/NN,False,海区,该/海区,NN,False/False,A处,None,y
2011年北京市西城区高三第一学期期末考试,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	河流下游水量锐减，甚至断流,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 河流 下游 水量 锐减 ， 甚至 断流,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC NN NN NN VV PU AD VV,2,4,3,VV/VV,True,NN/AD,False,是,的/是,VC,False/False,甚至,None,n
2011年北京市西城区高三第一学期期末考试,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	地下水逐渐增加，水循环加快,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加 ， 水循环 加快,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC NN AD VV PU NN VV,1,2,1,VV/VV,True,NN/NN,True,是,的/是,VC,False/False,水循环,趋势,y
2011年北京市西城区高三第一学期期末考试,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	植被退化严重，生物多样性减少,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重 ， 生物多样性 减少,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC NN VV VA PU term VV,1,1,2,VA/VV,False,NN/term,False,是,的/是,VC,False/False,生物多样性,趋势,y
2011年北京市西城区高三第一学期期末考试,该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限。对此，你认为下列措施可行的是	实行区域经济合作，进行资源、能源的跨区域调配,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 实行 区域 经济 合作 ， 进行 资源 、 能源 的 跨区域 调配,NN time VV NN PU NN VA PU AD VV VV AD JJ NN PU AD NN AD VV NN NN PU term VV NN PU AD PU PN VV JJ NN VA DEC VC VV NN NN NN PU VV NN PU NN DEG JJ NN,3,5,3,NN/NN,True,VV/VV,True,是,的/是,VC,False/False,进行,None,y
2011年北京市西城区高三第一学期期末考试,以-A过程形成的大城市，为防止出现城市问题应	扩大城市面积，分散布局工业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 扩大 城市 面积 ， 分散 布局 工业,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN PU VV NN NN,0,0,0,NN/NN,True,VV/VV,True,应,问题/应,VV,False/False,分散,趋势,y
2011年北京市西城区高三第一学期期末考试,以-A过程形成的大城市，为防止出现城市问题应	控制外来人口，减小就业压力,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口 ， 减小 就业 压力,P NN NN VV DEC NN PU P VV VV NN NN VV VV JJ NN PU VV NN NN,0,0,1,NN/NN,True,VV/VV,True,应,问题/应,VV,False/False,减小,趋势,y
2011年北京市西城区高三第一学期期末考试,以-A过程形成的大城市，为防止出现城市问题应	优化产业结构，关停并转移污染企业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构 ， 关停 并 转移 污染 企业,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN PU VV CC VV NN NN,2,3,2,NN/NN,True,VV/VV,True,应,问题/应,VV,False/False,关停,None,y
2011年北京市西城区高三第一学期期末考试,①地稻米产区与湖南省稻米产区相似的区位条件是	灌溉水源丰富，机械化程度高,①地 稻米 产区 与 湖南省 稻米 产区 相似 的 区位 条件 是 灌溉 水源 丰富 ， 机械化 程度 高,loc NN NN CC loc NN NN VA DEC NN NN VC NN NN VA PU NN NN VA,0,0,0,VA/VA,True,NN/NN,True,是,条件/是,VC,False/False,机械化,None,y
2011年北京市西城区高三第一学期期末考试,①地稻米产区与湖南省稻米产区相似的区位条件是	气候类型相同，土壤肥沃,①地 稻米 产区 与 湖南省 稻米 产区 相似 的 区位 条件 是 气候 类型 相同 ， 土壤 肥沃,loc NN NN CC loc NN NN VA DEC NN NN VC NN NN VA PU NN VA,1,2,1,VA/VA,True,NN/NN,True,是,条件/是,VC,False/False,土壤,None,y
2011年北京市西城区高三第一学期期末考试,①地稻米产区与湖南省稻米产区相似的区位条件是	地势平坦，高温期与多雨期一致,①地 稻米 产区 与 湖南省 稻米 产区 相似 的 区位 条件 是 地势 平坦 ， 高温期 与 多雨期 一致,loc NN NN CC loc NN NN VA DEC NN NN VC NN VA PU term CC term VV,2,5,4,VA/VV,False,NN/term,False,是,条件/是,VC,False/False,高温期,None,y
2011年北京市西城区高三第一学期期末考试,①地稻米产区与湖南省稻米产区相似的区位条件是	精耕细作，技术条件优越,①地 稻米 产区 与 湖南省 稻米 产区 相似 的 区位 条件 是 精耕细作 ， 技术 条件 优越,loc NN NN CC loc NN NN VA DEC NN NN VC NN PU NN NN VA,2,2,2,NN/VA,False,NN/NN,True,是,条件/是,VC,False/False,技术,None,y
2011年北京市西城区高三第一学期期末考试,马达加斯加稻米不能自给的原因是	农业技术落后，产量低,马达加斯加 稻米 不 能 自给 的 原因 是 农业 技术 落后 ， 产量 低,loc NN AD VV VV DEC NN VC NN NN VA PU NN VA,1,3,1,VA/VA,True,NN/NN,True,是,原因/是,VC,False/False,产量,None,y
2011年北京市西城区高三第一学期期末考试,马达加斯加稻米不能自给的原因是	岛国，种植面积有限,马达加斯加 稻米 不 能 自给 的 原因 是 岛国 ， 种植 面积 有限,loc NN AD VV VV DEC NN VC NN PU NN NN VA,2,4,2,NN/VA,False,NN/NN,True,是,原因/是,VC,False/False,种植,趋势,y
2012-北京,在7、8月份，伦敦比北京	气温高，日较差大,在 7、8月份 ， 伦敦 比 北京 气温 高 ， 日较差 大,P time PU loc P loc NN VA PU NN VA,0,1,0,VA/VA,True,NN/NN,True,北京,比/北京,loc,False/False,日较差,None,y
2012-北京,在7、8月份，伦敦比北京	风小雾大，降水多,在 7、8月份 ， 伦敦 比 北京 风 小 雾 大 ， 降水 多,P time PU loc P loc NN VA NN VA PU VV VA,2,1,3,VA/VA,True,NN/VV,False,北京,比/北京,loc,False/False,降水,None,y
2012-北京,在7、8月份，伦敦比北京	日出晚，昼短夜长,在 7、8月份 ， 伦敦 比 北京 日出 晚 ， 昼 短 夜 长,P time PU loc P loc VV NN PU NN VA NN VA,2,1,3,NN/VA,False,VV/NN,False,北京,比/北京,loc,False/False,昼,None,y
2012-北京,英国	西部海岸线曲折，珊瑚礁发育好,英国西部 海岸线 曲折 ， 珊瑚礁 发育 好,loc NN VA PU NN VV VA,0,1,2,VA/VA,True,loc/NN,False,好,发育/好,VA,False/False,珊瑚礁,None,y
2012-北京,英国	地形以高原为主，地势西高东低,英国 地形 以 高原 为主 ， 地势 西 高 东 低,loc NN P term VV PU NN NN VA NN VA,1,1,4,VV/VA,False,NN/NN,True,英国,NULL/英国,loc,False/False,地势,None,y
2012-北京,途经该区域的洋流	进入到北冰洋海域，使当地能见度变好,途经 该 区域 的 洋流 进入 到 北冰洋海域 ， 使 当地 能见度 变好,VV DT NN DEG NN VV VV loc PU VV NN NN VV,1,0,3,loc/VV,False,VV/VV,True,洋流,的/洋流,NN,False/False,使,因果,n
2012-北京,图中所示山地	北坡热量条件差，林带上界比南坡低,图 中 所示 山地 北坡 热量 条件 差 ， 林带 上界 比 南坡 低,NN LC VV NN NN NN NN VA PU NN NN P NN VA,1,1,1,VA/VA,True,NN/NN,True,山地,所示/山地,NN,False/False,林带,None,y
2013-北京,东北平原	地势中间高，南北低,东北平原 地势 中间 高 ， 南北 低,loc NN NN VA PU NN VA,1,2,1,VA/VA,True,NN/NN,True,东北平原,NULL/东北平原,loc,False/False,南北,None,y
2013-北京,东北平原	冬冷夏热，伏旱严重,东北平原 冬 冷 夏 热 ， 伏旱 严重,loc NN VA NN VA PU term VA,2,0,3,VA/VA,True,NN/term,False,东北平原,NULL/东北平原,loc,False/False,伏旱,None,y
2013-北京,东北平原	农业实行小农场经营，精耕细作,东北平原 农业 实行 小 农场 经营 ， 精耕细作,loc NN VV JJ NN NN PU VA,4,5,5,NN/VA,False,NN/VA,False,东北平原,NULL/东北平原,loc,False/False,精耕细作,None,y
2013-北京,20世纪50-70年代人口大规模迁入东北地区的主要原因是	地处边疆，邻国人口迁入,20世纪50-70年代 人口 大规模 迁入 东北地区 的 主要 原因 是 地处 边疆 ， 邻国 人口 迁入,time NN AD VV loc DEG JJ NN VC VV NN PU NN NN VV,1,2,2,NN/VV,False,VV/NN,False,是,原因/是,VC,False/False,邻国,趋势,y
2013-北京,大气中	臭氧层遭到破坏，会导致①增加,大气 中 臭氧层 遭到 破坏 ， 会 导致 ① 增加,NN LC NN VV NN PU VV VV NN VV,1,1,2,NN/VV,False,NN/VV,False,中,大气/中,LC,False/False,会,因果,n
2013-北京,大气中	二氧化碳浓度降低，会使②减少,大气 中 二氧化碳 浓度 降低 ， 会 使 ② 减少,NN LC NN NN VV PU VV VV NN VV,1,3,2,VV/VV,True,NN/VV,False,中,大气/中,LC,False/False,会,因果,n
2013-北京,大气中	可吸入颗粒物增加，会使③增加,大气 中 可吸入 颗粒物 增加 ， 会 使 ③ 增加,NN LC JJ NN VV PU VV VV NN VV,1,3,2,VV/VV,True,JJ/VV,False,中,大气/中,LC,False/False,会,因果,n
